typeID,groupID,typeName
2029,1021,Pirate Detection Array 4
2030,1021,Pirate Detection Array 5
2031,1021,Entrapment Array 1
2032,43,Cap Recharger II
2033,123,Cap Recharger II Blueprint
2034,1021,Entrapment Array 2
2035,1021,Entrapment Array 3
2036,1021,Entrapment Array 4
2037,1021,Entrapment Array 5
2038,47,Cargo Scanner II
2039,127,Cargo Scanner II Blueprint
2040,1020,Ore Prospecting Array 1
2041,1020,Ore Prospecting Array 2
2042,1020,Ore Prospecting Array 3
2043,1020,Ore Prospecting Array 4
2044,1020,Ore Prospecting Array 5
2045,693,SARO Frigate
2046,60,Damage Control I
2047,140,Damage Control I Blueprint
2048,60,Damage Control II
2049,140,Damage Control II Blueprint
2050,77,Gistum C-Type Adaptive Invulnerability Field
2052,286,Mercenary Trainee
2053,1020,Survey Networks 1
2054,1020,Survey Networks 2
2055,1020,Survey Networks 3
2056,1020,Survey Networks 4
2057,1020,Survey Networks 5
2058,1021,Quantum Flux Generator 1
2059,1021,Quantum Flux Generator 2
2060,1021,Quantum Flux Generator 3
2061,1021,Quantum Flux Generator 4
2062,1021,Quantum Flux Generator 5
2063,7,Planet (Plasma)
2064,995,EVE Gate
2065,517,Patrikia Noirild's Reaper
2066,517,Karsten Lundham's Typhoon
2071,15,Station (InterBus)
2072,602,Anire Scarlet
2073,1035,Microorganisms
2074,314,Zazzmatazz
2075,314,Consolidated Holdings Commander Access Key
2076,474,Gate Key
2077,952,Amarr Frigate Container
2078,1022,Zephyr
2082,1730,Genolution Core Augmentation CA-1
2083,481,Prototype Iris Probe Launcher
2093,283,Kidnapped Citizens
2096,226,Caldari Supercarrier Wreckage
2097,226,Amarr Supercarrier Wreckage
2098,632,Phenod's Broke-Ass Destroyer
2100,314,Phenod's DNA
2101,226,Gallente Supercarrier Wreckage
2102,226,Minmatar Supercarrier Wreckage
2103,209,Remote Tracking Computer I
2104,209,Remote Tracking Computer II
2105,226,Amarr Carrier Wreckage
2106,226,Caldari Carrier Wreckage
2107,226,Gallente Carrier Wreckage
2108,291,Tracking Disruptor I
2109,291,Tracking Disruptor II
2110,226,Minmatar Carrier Wreckage
2111,226,Amarr Freighter Wreckage
2112,226,Caldari Freighter Wreckage
2113,226,Gallente Freighter Wreckage
2114,226,Minmatar Freighter Wreckage
2115,226,Amarr Dreadnought Wreckage
2116,226,Caldari Dreadnought Wreckage
2117,80,Burst Jammer II
2118,160,Burst Jammer II Blueprint
2119,226,Gallente Dreadnought Wreckage
2120,226,Minmatar Dreadnought Wreckage
2121,226,Amarr Titan Wreckage
2122,226,Caldari Titan Wreckage
2123,226,Gallente Titan Wreckage
2124,226,Minmatar Titan Wreckage
2126,633,Anakism
2127,306,Amarr Diplomat Quarters
2128,632,Locced's Destroyer
2129,1027,Limited Barren Command Center
2130,1027,Standard Barren Command Center
2131,1027,Improved Barren Command Center
2132,1027,Advanced Barren Command Center
2133,1027,Elite Barren Command Center
2134,1027,Limited Gas Command Center
2135,1027,Standard Gas Command Center
2136,1027,Improved Gas Command Center
2137,1027,Advanced Gas Command Center
2138,1027,Elite Gas Command Center
2139,1027,Limited Ice Command Center
2140,1027,Standard Ice Command Center
2141,1027,Improved Ice Command Center
2142,1027,Advanced Ice Command Center
2143,1027,Elite Ice Command Center
2144,1027,Limited Lava Command Center
2145,1027,Standard Lava Command Center
2146,1027,Improved Lava Command Center
2147,1027,Advanced Lava Command Center
2148,1027,Elite Lava Command Center
2149,1027,Limited Oceanic Command Center
2150,1027,Standard Oceanic Command Center
2151,1027,Improved Oceanic Command Center
2152,1027,Advanced Oceanic Command Center
2153,1027,Elite Oceanic Command Center
2154,1027,Limited Plasma Command Center
2155,1027,Standard Plasma Command Center
2156,1027,Improved Plasma Command Center
2157,1027,Advanced Plasma Command Center
2158,1027,Elite Plasma Command Center
2159,1027,Limited Storm Command Center
2160,1027,Standard Storm Command Center
2161,25,Crucifier
2162,105,Crucifier Blueprint
2163,952,CONCORD Collection Vessel
2165,386,Haunter Cruise Missile
2173,100,Infiltrator I
2174,176,Infiltrator I Blueprint
2175,100,Infiltrator II
2176,176,Infiltrator II Blueprint
2178,1019,Guristas Nova XL Cruise Missile
2179,166,Sansha Wrath Cruise Missile Blueprint
2180,1019,Guristas Scourge XL Cruise Missile
2181,306,Minmatar Diplomat Quarters
2182,1019,Guristas Inferno XL Cruise Missile
2183,100,Hammerhead I
2184,176,Hammerhead I Blueprint
2185,100,Hammerhead II
2186,176,Hammerhead II Blueprint
2187,952,Orca Container
2188,1019,Guristas Mjolnir XL Cruise Missile
2189,952,Drone Infested Dominix
2190,1053,Renyn Meten
2191,1054,Antem Neo
2192,1052,The Kundalini Manifest
2193,100,Praetor I
2194,176,Praetor I Blueprint
2195,100,Praetor II
2196,176,Praetor II Blueprint
2197,314,Environmentally-friendly Mining Equipment
2198,314,Crate of Environmentally-friendly Mining Equipment
2199,314,Prototype Body Armor Fabric 
2200,314,Crate of Prototype Body Armor Fabric 
2201,314,Riot Interdiction Team
2202,314,Riot Interdiction Teams
2203,100,Acolyte I
2204,176,Acolyte I Blueprint
2205,100,Acolyte II
2206,176,Acolyte II Blueprint
2207,1054,Vylade Dien
2208,1054,Uitra Telen
2209,1054,Arnon Epithalamus
2210,89,Banshee Torpedo
2211,166,Sansha Juggernaut Torpedo Blueprint
2212,385,Ghost Heavy Missile
2213,166,Ghost Heavy Missile Blueprint
2214,952,Guard Post
2215,314,Amarr TIL-1A Nexus Chips 
2216,314,Crate of Amarr TIL-1A Nexus Chips
2217,283,Preacher
2218,306,Locced's Bribe
2219,314,Large Group of Civilian Workers and Dependents
2220,314,Civilian Workers and Dependents
2221,314,Manportable Electromagnetic Pulse Weapons 
2222,673,Scions of the Superior Gene
2223,306,Preacher's Quarters
2224,1006,Tolmak's Zealots
2226,283,Sisters of EVE Negotiator
2232,306,Life pod
2233,1025,Customs Office
2234,226,Sansha's Battletower
2239,283,Oura Madusaari
2240,283,Harroken Ikero
2244,283,Fajah Ateshi
2250,314,Neurowave Pattern Scanner
2252,226,Roden Station
2254,1027,Temperate Command Center
2256,1030,Temperate Launchpad
2257,1029,Ice Storage Facility
2258,202,ECCM - Omni II
2259,202,ECCM - Gravimetric II
2260,202,ECCM - Ladar II
2261,202,ECCM - Magnetometric II
2262,202,ECCM - Radar II
2263,12,Planetary Launch Container
2267,1032,Base Metals
2268,1033,Aqueous Liquids
2270,1032,Noble Metals
2272,1032,Heavy Metals
2280,1036,Link
2281,77,Adaptive Invulnerability Field II
2282,157,Adaptive Invulnerability Field II Blueprint
2284,226,Megathron (Roden)
2285,226,Dominix (Roden)
2286,1035,Planktic Colonies
2287,1035,Complex Organisms
2288,1035,Carbon Compounds
2289,77,Explosive Deflection Field I
2290,157,Explosive Deflection Field I Blueprint
2291,77,Kinetic Deflection Field I
2292,157,Kinetic Deflection Field I Blueprint
2293,77,EM Ward Field I
2294,157,EM Ward Field I Blueprint
2295,77,Thermal Dissipation Field I
2296,157,Thermal Dissipation Field I Blueprint
2297,77,Explosive Deflection Field II
2298,157,Explosive Deflection Field II Blueprint
2299,77,Kinetic Deflection Field II
2300,157,Kinetic Deflection Field II Blueprint
2301,77,EM Ward Field II
2302,157,EM Ward Field II Blueprint
2303,77,Thermal Dissipation Field II
2304,157,Thermal Dissipation Field II Blueprint
2305,1035,Autotrophs
2306,1032,Non-CS Crystals
2307,1032,Felsic Magma
2308,1033,Suspended Plasma
2309,1033,Ionic Solutions
2310,1033,Noble Gas
2311,1033,Reactive Gas
2312,1034,Supertensile Plastics
2317,1034,Oxides
2319,1034,Test Cultures
2321,1034,Polyaramids
2327,1034,Microfiber Shielding
2328,1034,Water-Cooled CPU
2329,1034,Biocells
2331,57,Shield Power Relay I
2332,137,Shield Power Relay I Blueprint
2333,49,Survey Scanner II
2334,129,Survey Scanner II Blueprint
2335,226,Mysterious Probe
2341,82,Passive Targeter II
2342,161,Passive Targeter II Blueprint
2344,1040,Condensates
2345,1040,Camera Drones
2346,1040,Synthetic Synapses
2348,1040,Gel-Matrix Biopaste
2349,1040,Supercomputers
2351,1040,Smartfab Units
2352,1040,Nuclear Reactors
2354,1040,Neocoms
2355,63,Small Hull Repairer II
2356,143,Small Hull Repairer II Blueprint
2358,1040,Biotech Research Reports
2360,1040,Industrial Explosives
2361,1040,Hermetic Membranes
2363,205,Heat Sink I
2364,205,Heat Sink II
2366,1040,Hazmat Detection Systems
2367,1040,Cryoprotectant Solution
2368,314,Broken Organic Mortar Applicators
2369,314,Broken Sterile Conduits
2370,572,Serpentis Initiate
2371,314,Broken Nano-Factory
2372,550,Angel Rogue
2373,314,Broken Self-Harmonizing Power Core
2374,314,Broken Recursive Computing Module
2375,314,Broken Broadcast Node
2376,314,Broken Integrity Response Drones
2377,314,Broken Wetware Mainframe
2378,675,Mysterious Shuttle
2379,572,Serpentis Spy
2381,571,Serpentis Chief Spy
2382,562,Guristas Arrogator
2383,562,Guristas Invader
2384,562,Guristas Imputor
2385,562,Guristas Despoiler
2386,562,Guristas Plunderer
2387,561,Guristas Silencer
2389,1042,Plasmoids
2390,1042,Electrolytes
2392,1042,Oxidizing Compound
2393,1042,Bacteria
2395,1042,Proteins
2396,1042,Biofuels
2397,1042,Industrial Fibers
2398,1042,Reactive Metals
2399,1042,Precious Metals
2400,1042,Toxic Metals
2401,1042,Chiral Structures
2403,1241,Advanced Planetology
2404,509,Light Missile Launcher II
2405,136,Light Missile Launcher II Blueprint
2406,1241,Planetology
2407,226,The Terminus Stream
2409,1026,Barren Aqueous Liquid Extractor
2410,510,Heavy Missile Launcher II
2411,136,Heavy Missile Launcher II Blueprint
2412,1026,Temperate Aqueous Liquid Extractor
2413,1026,Storm Aqueous Liquid Extractor
2414,1026,Oceanic Aqueous Liquid Extractor
2415,1026,Ice Aqueous Liquid Extractor
2416,1026,Gas Aqueous Liquid Extractor
2417,1026,Plasma Suspended Plasma Extractor
2418,1026,Lava Suspended Plasma Extractor
2419,1026,Storm Suspended Plasma Extractor
2420,508,Torpedo Launcher II
2421,136,Torpedo Launcher II Blueprint
2422,1026,Storm Ionic Solutions Extractor
2423,1026,Ice Noble Gas Extractor
2424,1026,Gas Ionic Solutions Extractor
2425,1026,Storm Noble Gas Extractor
2426,1026,Gas Noble Gas Extractor
2427,1026,Gas Reactive Gas Extractor
2428,1026,Lava Base Metals Extractor
2429,1026,Plasma Base Metals Extractor
2430,1026,Barren Base Metals Extractor
2431,1026,Storm Base Metals Extractor
2432,1026,Ice Microorganisms Extractor
2433,1026,Gas Base Metals Extractor
2434,1026,Plasma Noble Metals Extractor
2435,1026,Barren Noble Metals Extractor
2436,100,Wasp II
2437,176,Wasp II Blueprint
2438,1026,Ice Planktic Colonies Extractor
2439,1026,Lava Heavy Metals Extractor
2440,1026,Plasma Heavy Metals Extractor
2441,1026,Ice Heavy Metals Extractor
2442,1026,Lava Non-CS Crystals Extractor
2443,1026,Plasma Non-CS Crystals Extractor
2444,100,Ogre I
2445,176,Ogre I Blueprint
2446,100,Ogre II
2447,176,Ogre II Blueprint
2448,1026,Lava Felsic Magma Extractor
2449,1026,Barren Microorganisms Extractor
2450,1026,Temperate Microorganisms Extractor
2451,1026,Oceanic Microorganisms Extractor
2452,1026,Oceanic Planktic Colonies Extractor
2453,1026,Temperate Complex Organisms Extractor
2454,100,Hobgoblin I
2455,176,Hobgoblin I Blueprint
2456,100,Hobgoblin II
2457,176,Hobgoblin II Blueprint
2458,1026,Oceanic Complex Organisms Extractor
2459,1026,Barren Carbon Compounds Extractor
2460,1026,Temperate Carbon Compounds Extractor
2461,1026,Oceanic Carbon Compounds Extractor
2462,1026,Temperate Autotrophs Extractor
2463,1034,Nanites
2464,100,Hornet I
2465,176,Hornet I Blueprint
2466,100,Hornet II
2467,176,Hornet II Blueprint
2468,226,Fortified Drone Structure II
2469,1028,Lava Basic Industry Facility
2470,1028,Lava Advanced Industry Facility
2471,1028,Plasma Basic Industry Facility
2472,1028,Plasma Advanced Industry Facility
2473,1028,Barren Basic Industry Facility
2474,1028,Barren Advanced Industry Facility
2475,1028,Barren High-Tech Production Plant
2476,100,Berserker I
2477,176,Berserker I Blueprint
2478,100,Berserker II
2479,176,Berserker II Blueprint
2480,1028,Temperate Advanced Industry Facility
2481,1028,Temperate Basic Industry Facility
2482,1028,Temperate High-Tech Production Plant
2483,1028,Storm Basic Industry Facility
2484,1028,Storm Advanced Industry Facility
2485,1028,Oceanic Advanced Industry Facility
2486,100,Warrior I
2487,176,Warrior I Blueprint
2488,100,Warrior II
2489,176,Warrior II Blueprint
2490,1028,Oceanic Basic Industry Facility
2491,1028,Ice Advanced Industry Facility
2492,1028,Gas Basic Industry Facility
2493,1028,Ice Basic Industry Facility
2494,1028,Gas Advanced Industry Facility
2495,1241,Interplanetary Consolidation
2496,15,Minmatar Hub
2497,15,Minmatar Industrial Station
2498,15,Minmatar Military Station
2499,15,Minmatar Mining Station
2500,15,Minmatar Research Station
2501,15,Minmatar Station
2502,15,Minmatar Trade Post
2505,1241,Command Center Upgrades
2506,89,Mjolnir Torpedo
2507,166,Mjolnir Torpedo Blueprint
2508,89,Nova Torpedo
2509,166,Nova Torpedo Blueprint
2510,89,Inferno Torpedo
2511,166,Inferno Torpedo Blueprint
2512,387,Mjolnir Rocket
2513,166,Mjolnir Rocket Blueprint
2514,387,Inferno Rocket
2515,166,Inferno Rocket Blueprint
2516,387,Nova Rocket
2517,166,Nova Rocket Blueprint
2524,1027,Barren Command Center
2525,1027,Oceanic Command Center
2528,353,QA SpaceAnchor
2529,295,Explosive Deflection Amplifier I
2530,296,Explosive Deflection Amplifier I Blueprint
2531,295,Explosive Deflection Amplifier II
2532,296,Explosive Deflection Amplifier II Blueprint
2533,1027,Ice Command Center
2534,1027,Gas Command Center
2535,1029,Oceanic Storage Facility
2536,1029,Gas Storage Facility
2537,295,Thermal Dissipation Amplifier I
2538,296,Thermal Dissipation Amplifier I Blueprint
2539,295,Thermal Dissipation Amplifier II
2540,296,Thermal Dissipation Amplifier II Blueprint
2541,1029,Barren Storage Facility
2542,1030,Oceanic Launchpad
2543,1030,Gas Launchpad
2544,1030,Barren Launchpad
2545,295,Kinetic Deflection Amplifier I
2546,296,Kinetic Deflection Amplifier I Blueprint
2547,295,Kinetic Deflection Amplifier II
2548,296,Kinetic Deflection Amplifier II Blueprint
2549,1027,Lava Command Center
2550,1027,Storm Command Center
2551,1027,Plasma Command Center
2552,1030,Ice Launchpad
2553,295,EM Ward Amplifier II
2554,296,EM Ward Amplifier II Blueprint
2555,1030,Lava Launchpad
2556,1030,Plasma Launchpad
2557,1030,Storm Launchpad
2558,1029,Lava Storage Facility
2559,201,Ladar ECM II
2560,1029,Plasma Storage Facility
2561,1029,Storm Storage Facility
2562,1029,Temperate Storage Facility
2563,201,Magnetometric ECM II
2567,201,Multispectral ECM II
2571,201,Gravimetric ECM II
2573,226,The Solitaire
2574,1027,Improved Storm Command Center
2575,201,Radar ECM II
2576,1027,Advanced Storm Command Center
2577,1027,Elite Storm Command Center
2578,1027,Limited Temperate Command Center
2579,203,Gravimetric Backup Array I
2580,203,Gravimetric Backup Array II
2581,1027,Standard Temperate Command Center
2582,1027,Improved Temperate Command Center
2583,203,Ladar Backup Array I
2584,203,Ladar Backup Array II
2585,1027,Advanced Temperate Command Center
2586,1027,Elite Temperate Command Center
2587,203,Magnetometric Backup Array I
2588,203,Magnetometric Backup Array II
2589,1730,Genolution Core Augmentation CA-2
2591,203,Multi Sensor Backup Array I
2592,203,Multi Sensor Backup Array II
2594,667,ISHAEKA Monalaz Commander
2595,314,Encoded Data Chip
2596,314,Crates of Clothing
2597,314,Crates of Command Reports
2598,314,Crates of Coolant
2599,314,Crates of Corporate Documents
2601,314,Crates of Data Sheets
2602,314,Crates of Drill Parts
2603,763,Nanofiber Internal Structure I
2604,158,Nanofiber Internal Structure I Blueprint
2605,763,Nanofiber Internal Structure II
2606,158,Nanofiber Internal Structure II Blueprint
2608,314,Crates of Fertilizer
2610,314,Crates of Frozen Food
2612,226,Hollow Asteroid
2613,653,Mjolnir Fury Light Missile
2614,166,Mjolnir Fury Light Missile Blueprint
2615,314,Crates of Garbage
2616,314,Large Crates of Coolant
2617,314,Crates of Guidance Systems
2618,314,Crates of Harroule Dryweed
2619,314,Crates of High-Tech Small Arms
2620,314,Crates of Liparer Cheese
2621,656,Inferno Fury Cruise Missile
2622,166,Inferno Fury Cruise Missile Blueprint
2623,314,Crates of Listening Post Recordings
2624,314,Crates of Mechanical Parts
2626,314,Crates of Missile Guidance Systems
2627,314,Crates of Mono-Cell Batteries
2628,314,Crates of Odd Data Crystals
2629,655,Scourge Fury Heavy Missile
2630,166,Scourge Fury Heavy Missile Blueprint
2631,314,Crates of OP Insecticide
2632,314,Crates of Oxygen
2633,314,Crates of Planetary Vehicles
2635,314,Crates of Protein Delicacies
2636,314,Crates of Raggy Dolls
2637,656,Inferno Precision Cruise Missile
2638,166,Inferno Precision Cruise Missile Blueprint
2639,314,Crates of Repair Parts
2640,314,Crates of Replacement Parts
2641,314,Crates of Reports
2642,314,Crates of Robotics
2644,314,Crates of Small Arms
2645,314,Crates of Soil
2646,314,Crates of Spiced Wine
2647,653,Inferno Precision Light Missile
2648,166,Inferno Precision Light Missile Blueprint
2652,314,Crates of Synthetic Oil
2653,314,Crates of Vaccine Injectors
2654,314,Crates of Viral Agent
2655,655,Nova Precision Heavy Missile
2656,166,Nova Precision Heavy Missile Blueprint
2657,314,Crates of Vitoc
2659,314,Crates of Water
2660,314,Crates of Zemnar
2662,283,Group of Army Recruits
2663,283,Group of Cattle
2665,283,Group of Elite Slaves
2666,283,Group of Exotic Dancers
2668,283,Group of Genetically Enhanced Livestock
2669,283,Group of Kameiras
2670,283,Group of Marines
2671,283,Group of Militants
2672,283,Group of Miners
2673,314,Large Crates of Data Sheets
2674,283,Group of Refugees
2675,283,Group of Science Graduates
2676,283,Group of Security Personnel
2677,283,Group of Slaves
2678,283,Group of Tourists
2679,654,Scourge Rage Heavy Assault Missile
2680,166,Scourge Rage Heavy Assault Missile Blueprint
2681,283,Group of VIPs
2682,314,Large Crates of Galeptos Medicine
2683,314,Large Crates of Guidance Systems
2684,314,Large Crates of Harroule Dryweed
2685,314,Large Crates of Holoreels
2686,314,Large Crates of Liparer Cheese
2687,314,Large Crates of Mechanical Parts
2688,314,Large Crates of Mono-Cell Batteries
2689,314,Large Crates of Oxygen
2690,314,Large Crates of Planetary Vehicles
2691,314,Large Crates of Polytextiles
2692,314,Large Crates of Protein Delicacies
2693,314,Large Crates of Reports
2694,314,Large Crates of Small Arms
2695,314,Large Crates of Soil
2696,314,Large Crates of Spirits
2697,314,Large Crates of Synthetic Oil
2698,314,Large Crates of Vitoc
2699,283,Large Group of Civilians
2700,283,Large Group of Exotic Dancers
2701,283,Large Group of Genetically Enhanced Livestock
2702,283,Large Group of Homeless
2703,283,Large Group of Kameiras
2704,283,Large Group of Marines
2705,283,Large Group of Militants
2706,283,Large Group of Science Graduates
2707,283,Large Group of Slaves
2708,283,Large Group of Tourists
2709,283,Large Group of VIPs
2710,314,Large Crates of Construction Blocks
2711,313,Large Crates of Crystal Eggs
2712,314,Large Crates of Drill Parts
2713,314,Large Crates of Electronic Parts
2714,314,Large Crates of Fertilizer
2715,314,Large Crates of Frozen Food
2716,314,Large Crates of Frozen Plant Seeds
2717,314,Large Crates of Garbage
2718,314,Large Crates of Long-limb Roes
2719,314,Large Crates of Raggy Dolls
2720,314,Large Crates of Rocket Fuel
2721,314,Large Crates of Tobacco
2722,314,Large Crates of Transmitters
2723,314,Large Crates of Viral Agent
